1;ITF Brann FG Melder 10.1;D02.01;35940.000;11235.000
1;ITF Alarm Lydgiver 10.1;B5.5.02;10998.246;54180.000
1;ITF Alarm Lydgiver 10.1;B5.5.08;13255.000;71985.000
1;ITF Brann FG Melder 10.1;D02.02;35940.000;13755.000
1;ITF Brann FG Melder 10.1;???;32860.000;9005.000
1;ITF Brann FG Melder 10.1;D02.04;27720.000;4175.000
1;ITF Brann FG Melder 10.1;D02.03;31860.000;4505.000
1;ITF Brann FG Melder 10.1;B5.020;16057.473;66070.308
1;Alarm Betjening ITF; ;14897.161;67120.981
1;ITF Alarm Detektor 10.1; ;16176.968;54268.734
1;Alarm Betjening ITF; ;13962.220;49520.816
1;Utknapp ITF; ;14832.076;66383.640
1;Alarm Betjening ITF; ;17412.772;31901.367
1;Alarm Betjening ITF;M08-02;11942.161;36426.789
1;ITF Alarm Magnet L�s10.1;M01-07;19371.182;70200.000
1;ITF Alarm Detektor 10.1; ;13873.283;63228.582
1;Alarm Betjening ITF; ;-17237.476;48513.668
1;Alarm Betjening ITF; ;-19317.524;48513.668
1;Alarm Betjening ITF; ;-20692.476;48513.668
1;ITF Alarm Detektor 10.1; ;-13738.526;48560.686
1;ITF Alarm Detektor 10.1; ;13217.767;70784.689
1;ITF Alarm Detektor 10.1; ;-13157.622;70360.179
1;ITF Alarm Detektor 10.1; ;3776.285;70421.047
1;Alarm Betjening ITF; ;32907.624;41150.000
1;ITF Brann FG Melder 10.1;B5.006;-3339.354;63711.532
1;ITF Brann FG Melder 10.1;B5.007;-1473.898;67956.310
1;ITF Brann FG Melder 10.1;B5.003;-11419.700;66292.590
1;ITF Brann FG Melder 10.1;B5.015;6081.500;67417.189
1;ITF Brann FG Melder 10.1;B5.019;14323.051;67218.887
1;ITF Brann FG Melder 10.1;B5.017;13405.820;71862.986
1;ITF Brann FG Melder 10.1;B5.016;12081.500;67417.189
1;ITF Brann FG Melder 10.1;B5.002;-15670.760;54129.655
1;Alarm Betjening ITF; ;38515.000;-7210.000
1;Alarm Betjening ITF; ;38070.000;-5805.000
1;Alarm Betjening ITF; ;33734.246;41150.000
1;Alarm Betjening ITF; ;11077.383;20987.957
1;ITF Brann FG Melder 10.1;B5.0xx;-16531.825;48354.453
1;ITF Brann FG Sentral 10.1; ;12413.262;25953.445
1;Alarm Betjening ITF; ;13553.182;21244.435
1;ITF Brann FG Melder 10.1;D02.14;35210.000;22765.000
1;Alarm Betjening ITF; ;28750.000;67505.808
1;ITF Brann FG Melder 10.1;D02.55;40450.000;-3610.000
1;ITF Brann FG Melder 10.1;D02.52;37190.000;11910.000
1;Alarm Betjening ITF; ;28100.000;67580.000
1;ITF Brann FG Sentral 10.1; ;35949.321;10450.000
1;ITF Alarmtekst C150 ITF BCC1 11.2; ;38965.392;24684.933
1;Apparat ITF BCC1 11.2; ;38983.804;24902.005
1;ITF Brann FG Melder 10.1;D02.54;40450.000;2415.000
1;ITF Brann FG Melder 10.1;D02.51.1;39480.000;24775.000
1;ITF Brann FG Melder 10.1;D02.71;40150.000;20635.000
1;ITF Brann FG Melder 10.1;D02.50;39100.000;32815.000
1;ITF Brann FG Melder 10.1;D02.53;37370.000;20635.000
1;ITF Brann FG Melder 10.1;D02.79;45752.423;4770.800
1;ITF Brann FG Melder 10.1;D02.51;39620.000;6285.000
1;ITF Brann FG Melder 10.1;D02.49;35300.000;17365.000
1;Kurstekst 200 ITF BCC1 11.2; ;35122.012;10468.192
1;Tekst 200 BCC1 11.1; ;55038.200;53987.553
1;ITF Alarm Lydgiver 10.1;BSK2.10;38560.000;21920.000
1;ITF Alarm Lydgiver 10.1;BSK2.05;19850.000;52430.000
1;Tekst 200 BCC1 11.1; ;55038.200;64403.060
1;Tekst 200 BCC1 11.1; ;21537.587;76409.418
1;Tekst 200 BCC1 11.1; ;34838.120;78311.945
1;Tekst 200 BCC1 11.1; ;31533.282;76933.650
1;ITF Alarm Lydgiver 10.1;BSK2.07;36690.000;48080.000
1;ITF Alarm Lydgiver 10.1;BSK2.08;32117.506;43812.000
1;ITF Alarm Lydgiver 10.1;BSK2.03;33500.000;36680.000
1;ITF Alarm Lydgiver 10.1;BSK2.01;28220.000;17210.000
1;ITF Alarm Lydgiver 10.1;BSK2.06;36520.000;67790.000
1;ITF Alarm Lydgiver 10.1;BSK2.02;32480.000;23870.000
1;ITF Alarm Lydgiver 10.1;BSK2.11;39610.000;8230.000
1;ITF Alarm Lydgiver 10.1;BSK2.09;43000.000;36680.000
1;ITF Brann FG Melder 10.1;D02.88;43035.000;29065.000
1;ITF Brann FG Melder 10.1;D02.18;18290.000;53475.000
1;ITF Brann FG Melder 10.1;D02.17;20300.000;49870.000
1;ITF Brann FG Melder 10.1;D02.15;31070.000;39960.646
1;ITF Brann FG Melder 10.1;D02.19;18290.000;64505.000
1;ITF Brann FG Melder 10.1;D02.25;31960.000;64470.000
1;ITF Brann FG Melder 10.1;D02.22;22005.000;53475.000
1;ITF Brann FG Melder 10.1;D02.20;19758.652;69906.714
1;ITF Brann FG Melder 10.1;D02.16;32540.000;41735.000
1;ITF Brann FG Melder 10.1;A3-054;31960.000;31365.000
1;ITF Brann FG Melder 10.1;D02.16;36180.000;28185.000
1;ITF Brann FG Melder 10.1;D02.15;33168.338;25975.000
1;ITF Brann FG Melder 10.1;D02.70;36180.000;31365.000
1;ITF Brann FG Melder 10.1;D02.21;34850.000;41685.000
1;ITF Brann FG Melder 10.1;D02.13;30150.000;38525.000
1;ITF Brann FG Melder 10.1;D02.19;36180.000;32815.000
1;ITF Brann FG Melder 10.1;D02.094;27490.000;63575.000
1;ITF Brann FG Melder 10.1;D02.14;39515.000;40485.000
1;ITF Brann FG Melder 10.1;D02.43;51250.000;47885.000
1;ITF Brann FG Melder 10.1;D02.59;48380.000;49875.000
1;ITF Brann FG Melder 10.1;D02.69;39287.313;35365.000
1;ITF Brann FG Melder 10.1;D02.93;46980.000;32815.000
1;ITF Brann FG Melder 10.1;D02.40;46980.000;40485.000
1;ITF Brann FG Melder 10.1;D02.39;46980.000;45695.000
1;ITF Brann FG Melder 10.1;D02.35;46448.176;53719.628
1;ITF Brann FG Melder 10.1;D02.30;40720.000;65235.000
1;ITF Brann FG Melder 10.1;D02.29;32250.000;69005.000
1;ITF Brann FG Melder 10.1;D02.026;28190.108;64595.033
1;ITF Brann FG Melder 10.1;D02.31;49220.000;65235.000
1;ITF Brann FG Melder 10.1;D02.33;39560.000;53475.000
1;ITF Brann FG Melder 10.1;D02.xx;38495.000;57875.000
1;ITF Brann FG Melder 10.1;D02.32;48220.000;57235.000
